ID,MONTHS_BALANCE,STATUS
1003412,-16,X
1003412,-17,C
1003413,0,X
1003413,-1,C
1003413,-2,X
1003413,-3,0
1003414,0,C
1003414,-1,1
1003414,-2,C
1003415,0,X
1003415,-1,C
1003415,-2,X
1003415,-3,0
1003415,-4,C
1003415,-5,C
1003415,-6,C
1003415,-7,0
1003415,-8,X
1003415,-9,0
1003415,-10,C
1003415,-11,C
1003415,-12,C
1003415,-13,C
1003415,-14,C
1003415,-15,C
1003416,0,C
1003416,-1,0
1003416,-2,C
1003416,-3,0
1003416,-4,X
1003416,-5,1
1003416,-6,0
1003416,-7,1
1003416,-8,X
1003416,-9,1
1003416,-10,X
1003416,-11,C
1003416,-12,C
1003416,-13,C
1003416,-14,X
1003416,-15,1
1003416,-16,C
1003417,0,X
1003417,-1,0
1003417,-2,0
1003417,-3,C
1003417,-4,2
1003417,-5,X
1003417,-6,X
1003417,-7,C
1003417,-8,0
1003417,-9,C
1003417,-10,X
1003417,-11,1
1003417,-12,C
1003417,-13,5
1003417,-14,4
1003417,-15,0
1003417,-16,0
1003417,-17,0
1003417,-18,C
1003418,0,C
1003418,-1,C
1003418,-2,2
1003418,-3,C
1003418,-4,X
1003418,-5,X
1003418,-6,X
1003419,0,X
1003419,-1,C
1003419,-2,C
1003419,-3,C
1003419,-4,C
1003419,-5,C
1003419,-6,X
1003419,-7,C
1003419,-8,C
1003419,-9,1
1003419,-10,X
1003419,-11,X
1003419,-12,C
1003419,-13,X
1003419,-14,C
1003419,-15,X
1003419,-16,0
1003419,-17,X
1003419,-18,C
1003419,-19,X
1003419,-20,C
1003419,-21,C
1003419,-22,C
1003420,0,X
1003420,-1,3
1003420,-2,X
1003420,-3,X
1003420,-4,X
1003420,-5,1
1003420,-6,0
1003420,-7,0
1003420,-8,5
1003420,-9,0
1003420,-10,C
1003420,-11,1
1003420,-12,C
1003420,-13,1
1003420,-14,C
1003420,-15,2
1003420,-16,0
1003420,-17,1
1003420,-18,4
1003420,-19,X
1003420,-20,X
1003420,-21,0
1003420,-22,0
1003420,-23,0
1003421,0,X
1003421,-1,C
1003421,-2,X
1003421,-3,X
1003421,-4,C
1003421,-5,0
1003421,-6,X
1003421,-7,2
1003421,-8,X
1003421,-9,X
1003421,-10,C
1003421,-11,X
1003422,0,1
1003422,-1,4
1003422,-2,X
1003422,-3,0
1003422,-4,C
1003422,-5,C
1003422,-6,0
1003422,-7,C
1003422,-8,0
1003422,-9,C
1003422,-10,C
1003422,-11,C
1003422,-12,1
1003422,-13,C
1003422,-14,C
1003422,-15,C
1003422,-16,5
1003422,-17,X
1003422,-18,X
1003422,-19,1
1003422,-20,C
1003422,-21,C
1003423,0,C
1003423,-1,C
1003423,-2,C
1003423,-3,0
1003423,-4,C
1003423,-5,X
1003423,-6,0
1003423,-7,C
1003423,-8,X
1003423,-9,2
1003423,-10,X
1003423,-11,C
1003423,-12,X
1003423,-13,4
1003423,-14,0
1003423,-15,C
1003423,-16,C
1003423,-17,C
1003423,-18,X
1003423,-19,C
1003423,-20,X
1003423,-21,C
1003423,-22,4
1003423,-23,C
1003424,0,X
1003424,-1,X
1003424,-2,C
1003424,-3,0
1003424,-4,X
1003424,-5,X
1003424,-6,3
1003424,-7,0
1003424,-8,0
1003424,-9,X
1003424,-10,X
1003425,0,0
1003425,-1,C
1003425,-2,0
1003425,-3,2
1003425,-4,X
1003425,-5,0
1003425,-6,2
1003425,-7,X
1003425,-8,C
1003425,-9,C
1003425,-10,X
1003425,-11,C
1003425,-12,0
1003425,-13,0
1003426,0,1
1003426,-1,4
1003426,-2,4
1003426,-3,2
1003426,-4,C
1003426,-5,C
1003426,-6,C
1003427,0,C
1003427,-1,C
1003427,-2,2
1003427,-3,0
1003427,-4,2
1003427,-5,C
1003427,-6,1
1003427,-7,0
1003427,-8,X
1003427,-9,C
1003427,-10,X
1003427,-11,X
1003427,-12,X
1003428,0,0
1003428,-1,X
1003428,-2,X
1003428,-3,X
1003428,-4,C
1003428,-5,0
1003428,-6,C
1003428,-7,C
1003429,0,0
1003429,-1,C
1003429,-2,X
1003429,-3,C
1003429,-4,C
1003429,-5,C
1003429,-6,0
1003429,-7,X
1003429,-8,1
1003429,-9,0
1003429,-10,C
1003429,-11,X
1003429,-12,C
1003429,-13,1
1003429,-14,4
1003429,-15,C
1003430,0,X
1003430,-1,4
1003430,-2,0
1003430,-3,X
1003430,-4,C
1003430,-5,X
1003430,-6,C
1003430,-7,1
1003430,-8,C
1003430,-9,1
1003431,0,X
1003431,-1,5
1003431,-2,C
1003431,-3,X
1003431,-4,X
1003432,0,X
1003432,-1,X
1003432,-2,0
1003433,0,0
1003433,-1,X
1003433,-2,0
1003434,0,C
1003434,-1,X
1003434,-2,4
1003434,-3,C
1003434,-4,X
1003434,-5,0
1003434,-6,X
1003434,-7,C
1003434,-8,0
1003434,-9,X
1003434,-10,2
1003434,-11,C
1003434,-12,X
1003434,-13,C
1003434,-14,C
1003434,-15,X
1003434,-16,X
1003434,-17,C
1003434,-18,C
1003434,-19,X
1003434,-20,1
1003435,0,0
1003435,-1,X
1003435,-2,C
1003435,-3,C
1003435,-4,C
1003435,-5,C
1003435,-6,C
1003435,-7,1
1003435,-8,1
1003435,-9,1
1003435,-10,C
1003435,-11,0
1003435,-12,X
1003435,-13,X
1003435,-14,C
1003435,-15,X
1003435,-16,X
1003435,-17,X
1003435,-18,1
1003436,0,C
1003436,-1,0
1003436,-2,1
1003436,-3,C
1003436,-4,X
1003436,-5,0
1003436,-6,C
1003436,-7,X
1003436,-8,C
1003436,-9,C
1003436,-10,X
1003436,-11,C
1003436,-12,C
1003436,-13,C
1003436,-14,X
1003436,-15,X
1003436,-16,C
1003436,-17,X
1003436,-18,C
1003436,-19,C
1003436,-20,1
1003436,-21,X
1003436,-22,5
1003436,-23,C
1003437,0,C
1003437,-1,1
1003437,-2,C
1003437,-3,C
1003437,-4,X
1003437,-5,1
1003437,-6,0
1003437,-7,C
1003437,-8,1
1003437,-9,C
1003437,-10,X
1003437,-11,C
1003437,-12,C
1003437,-13,X
1003437,-14,X
1003437,-15,X
1003437,-16,C
1003437,-17,X
1003437,-18,X
1003437,-19,X
1003437,-20,5
1003437,-21,1
1003437,-22,0
1003438,0,X
1003438,-1,4
1003438,-2,C
1003438,-3,C
1003438,-4,1
1003438,-5,C
1003438,-6,X
1003438,-7,X
1003438,-8,C
1003438,-9,C
1003438,-10,C
1003438,-11,0
1003438,-12,0
1003438,-13,X
1003438,-14,5
1003438,-15,0
1003438,-16,2
1003438,-17,X
1003439,0,C
1003439,-1,C
1003439,-2,X
1003439,-3,0
1003439,-4,C
1003439,-5,X
1003439,-6,C
1003439,-7,C
1003439,-8,1
1003439,-9,X
1003439,-10,1
1003439,-11,C
1003439,-12,C
1003439,-13,X
1003439,-14,X
1003439,-15,C
1003439,-16,X
1003439,-17,C
1003439,-18,0
1003439,-19,X
1003439,-20,0
1003439,-21,3
1003440,0,0
1003440,-1,0
1003440,-2,X
1003441,0,1
1003441,-1,1
1003441,-2,C
1003441,-3,1
1003441,-4,0
1003442,0,0
1003442,-1,C
1003442,-2,X
1003442,-3,C
1003442,-4,C
1003442,-5,X
1003442,-6,3
1003442,-7,0
1003443,0,1
1003443,-1,X
1003443,-2,X
1003443,-3,C
1003443,-4,C
1003443,-5,X
1003443,-6,0
1003443,-7,C
1003443,-8,C
1003443,-9,0
1003443,-10,0
1003443,-11,X
1003443,-12,C
1003443,-13,X
1003443,-14,0
1003443,-15,C
1003443,-16,X
1003443,-17,0
1003444,0,C
1003444,-1,X
1003444,-2,C
1003444,-3,C
1003444,-4,C
1003444,-5,4
1003444,-6,X
1003444,-7,4
1003444,-8,X
1003444,-9,2
1003444,-10,C
1003444,-11,C
1003444,-12,C
1003445,0,X
1003445,-1,5
1003445,-2,X
1003445,-3,C
1003445,-4,C
1003445,-5,C
1003445,-6,X
1003445,-7,C
1003445,-8,C
1003445,-9,0
1003445,-10,0
1003445,-11,3
1003445,-12,X
1003446,0,X
1003446,-1,2
1003446,-2,C
1003446,-3,1
1003446,-4,X
1003446,-5,X
1003446,-6,X
1003446,-7,1
1003446,-8,C
1003446,-9,C
1003446,-10,C
1003446,-11,5
1003446,-12,1
1003446,-13,C
1003446,-14,2
1003446,-15,X
1003446,-16,X
1003447,0,5
1003447,-1,0
1003447,-2,C
1003447,-3,0
1003448,0,C
1003448,-1,C
1003448,-2,X
1003448,-3,0
1003448,-4,X
1003448,-5,C
1003448,-6,2
1003448,-7,X
1003448,-8,C
1003448,-9,C
1003448,-10,C
1003448,-11,X
1003448,-12,C
1003449,0,C
1003449,-1,C
1003449,-2,X
1003449,-3,C
1003449,-4,1
1003449,-5,1
1003449,-6,4
1003449,-7,C
1003449,-8,C
1003449,-9,2
1003449,-10,0
1003449,-11,2
1003449,-12,0
1003449,-13,X
1003449,-14,X
1003449,-15,X
1003450,0,X
1003450,-1,C
1003450,-2,X
1003450,-3,5
1003450,-4,C
1003450,-5,X
1003450,-6,0
1003450,-7,X
1003450,-8,C
1003450,-9,C
1003450,-10,C
1003450,-11,C
1003450,-12,0
1003450,-13,C
1003450,-14,X
1003450,-15,0
1003450,-16,C
1003450,-17,C
1003450,-18,X
1003450,-19,X
1003450,-20,C
1003450,-21,X
1003451,0,C
1003451,-1,X
1003451,-2,X
1003451,-3,3
1003452,0,0
1003452,-1,C
1003452,-2,X
1003452,-3,3
1003452,-4,C
1003452,-5,X
1003452,-6,0
1003452,-7,X
1003452,-8,C
1003452,-9,X
1003453,0,C
1003453,-1,X
1003453,-2,2
1003453,-3,1
1003453,-4,0
1003453,-5,1
1003453,-6,2
1003453,-7,C
1003453,-8,X
1003453,-9,C
1003453,-10,2
1003453,-11,0
1003453,-12,C
1003453,-13,C
1003453,-14,C
1003453,-15,1
1003453,-16,C
1003453,-17,C
1003453,-18,X
1003453,-19,2
1003453,-20,1
1003453,-21,1
1003454,0,X
1003454,-1,0
1003454,-2,X
1003454,-3,C
1003454,-4,X
1003454,-5,1
1003454,-6,C
1003454,-7,X
1003454,-8,X
1003454,-9,5
1003454,-10,C
1003454,-11,2
1003454,-12,X
1003455,0,X
1003455,-1,X
1003455,-2,0
1003455,-3,X
1003455,-4,C
1003455,-5,C
1003455,-6,C
1003455,-7,0
1003455,-8,X
1003455,-9,1
1003455,-10,C
1003455,-11,X
1003455,-12,0
1003455,-13,0
1003455,-14,C
1003455,-15,C
1003455,-16,X
1003455,-17,C
1003455,-18,C
1003455,-19,C
1003456,0,C
1003456,-1,X
1003456,-2,2
1003456,-3,C
1003456,-4,C
1003457,0,0
1003457,-1,X
1003457,-2,X
1003457,-3,1
1003457,-4,X
1003458,0,X
1003458,-1,X
1003458,-2,1
1003458,-3,C
1003458,-4,X
1003458,-5,X
1003458,-6,3
1003459,0,2
1003459,-1,X
1003459,-2,C
1003459,-3,X
1003459,-4,2
1003459,-5,2
1003460,0,C
1003460,-1,X
1003460,-2,X
1003460,-3,X
1003460,-4,C
1003460,-5,5
1003460,-6,C
1003460,-7,C
1003460,-8,C
1003460,-9,0
1003460,-10,C
1003460,-11,C
1003460,-12,X
1003460,-13,C
1003460,-14,1
1003460,-15,X
1003460,-16,1
1003461,0,X
1003461,-1,C
1003461,-2,2
1003461,-3,C
1003461,-4,C
1003461,-5,5
1003461,-6,C
1003461,-7,X
1003461,-8,C
1003461,-9,C
1003461,-10,C
1003461,-11,C
1003461,-12,0
1003461,-13,1
1003461,-14,C
1003461,-15,0
1003461,-16,C
1003461,-17,C
1003461,-18,C
1003461,-19,C
1003461,-20,X
1003462,0,X
1003462,-1,C
1003462,-2,X
1003462,-3,1
1003462,-4,0
1003462,-5,0
1003462,-6,C
1003462,-7,C
1003462,-8,C
1003462,-9,X
1003462,-10,C
1003462,-11,C
1003462,-12,0
1003462,-13,1
1003462,-14,0
1003462,-15,C
1003462,-16,X
1003462,-17,0
1003462,-18,C
1003463,0,X
1003463,-1,C
1003463,-2,X
1003463,-3,3
1003463,-4,1
1003463,-5,5
1003463,-6,C
1003463,-7,4
1003463,-8,X
1003463,-9,X
1003463,-10,X
1003463,-11,2
1003463,-12,0
1003463,-13,0
1003463,-14,C
1003463,-15,X
1003463,-16,0
1003463,-17,X
1003463,-18,C
1003463,-19,X
1003463,-20,X
1003463,-21,X
1003463,-22,0
1003463,-23,X
1003464,0,X
1003464,-1,X
1003464,-2,0
1003464,-3,0
1003464,-4,X
1003464,-5,2
1003464,-6,1
1003465,0,X
1003465,-1,0
1003465,-2,4
1003465,-3,0
1003465,-4,C
1003465,-5,C
1003465,-6,X
1003465,-7,C
1003465,-8,X
1003465,-9,0
1003465,-10,0
1003465,-11,X
1003465,-12,C
1003465,-13,C
1003465,-14,C
1003465,-15,0
1003465,-16,1
1003466,0,1
1003466,-1,1
1003466,-2,0
1003466,-3,C
1003466,-4,X
1003466,-5,2
1003466,-6,2
1003466,-7,C
1003466,-8,0
1003466,-9,0
1003466,-10,0
1003466,-11,C
1003466,-12,C
1003466,-13,X
1003466,-14,2
1003466,-15,C
1003466,-16,C
1003466,-17,X
1003466,-18,0
1003466,-19,X
1003467,0,X
1003467,-1,X
1003467,-2,X
1003467,-3,C
1003467,-4,1
1003467,-5,X
1003467,-6,C
1003467,-7,X
1003467,-8,C
1003467,-9,0
1003467,-10,0
1003467,-11,1
1003467,-12,1
1003467,-13,C
1003467,-14,1
1003468,0,C
1003468,-1,C
1003468,-2,C
1003468,-3,C
1003468,-4,X
1003468,-5,1
1003468,-6,C
1003468,-7,C
1003468,-8,C
1003468,-9,X
1003468,-10,0
1003469,0,X
1003469,-1,4
1003469,-2,0
1003469,-3,X
1003469,-4,C
1003469,-5,X
1003469,-6,C
1003469,-7,C
1003469,-8,2
1003469,-9,2
1003469,-10,2
1003469,-11,X
1003469,-12,0
1003469,-13,0
1003469,-14,X
1003469,-15,X
1003469,-16,X
1003469,-17,4
1003469,-18,1
1003470,0,1
1003470,-1,C
1003470,-2,X
1003470,-3,X
1003470,-4,C
1003470,-5,0
1003470,-6,1
1003470,-7,C
1003470,-8,C
1003470,-9,C
1003470,-10,X
1003470,-11,2
1003471,0,C
1003471,-1,C
1003471,-2,X
1003471,-3,1
1003471,-4,X
1003471,-5,C
1003471,-6,0
1003471,-7,X
1003471,-8,C
1003471,-9,C
1003471,-10,C
1003471,-11,X
1003471,-12,X
1003471,-13,X
1003471,-14,X
1003471,-15,5
1003471,-16,0
1003471,-17,C
1003471,-18,X
1003471,-19,1
1003471,-20,C
1003472,0,C
1003472,-1,X
1003472,-2,X
1003472,-3,0
1003472,-4,0
1003472,-5,C
1003472,-6,0
1003472,-7,C
1003472,-8,C
1003472,-9,C
1003472,-10,C
1003472,-11,C
1003472,-12,2
1003472,-13,X
1003472,-14,C
1003472,-15,0
1003472,-16,X
1003472,-17,C
1003473,0,C
1003473,-1,X
1003473,-2,0
1003473,-3,C
1003473,-4,0
1003473,-5,X
1003473,-6,C
1003473,-7,C
1003473,-8,C
1003473,-9,C
1003473,-10,C
1003473,-11,0
1003473,-12,0
1003473,-13,1
1003473,-14,C
1003473,-15,X
1003473,-16,C
1003473,-17,1
1003473,-18,C
1003473,-19,0
1003474,0,X
1003474,-1,X
1003474,-2,X
1003474,-3,X
1003474,-4,X
1003474,-5,0
1003474,-6,5
1003474,-7,C
1003474,-8,0
1003474,-9,0
1003475,0,0
1003475,-1,C
1003475,-2,2
1003475,-3,4
1003475,-4,C
1003475,-5,1
1003475,-6,C
1003475,-7,0
1003475,-8,C
1003475,-9,1
1003475,-10,C
1003475,-11,C
1003476,0,C
1003476,-1,1
1003476,-2,X
1003476,-3,X
1003476,-4,C
1003476,-5,0
1003476,-6,C
1003476,-7,C
1003476,-8,X
1003476,-9,C
1003476,-10,C
1003476,-11,0
1003476,-12,4
1003476,-13,0
1003476,-14,C
1003476,-15,X
1003476,-16,0
1003476,-17,X
1003477,0,X
1003477,-1,X
1003477,-2,X
1003477,-3,1
1003477,-4,1
1003478,0,C
1003478,-1,X
1003478,-2,C
1003478,-3,X
1003478,-4,X
1003478,-5,X
1003478,-6,C
1003478,-7,0
1003478,-8,C
1003479,0,0
1003479,-1,X
1003479,-2,X
1003479,-3,0
1003479,-4,2
1003480,0,0
1003480,-1,C
1003480,-2,3
1003480,-3,C
1003480,-4,0
1003480,-5,C
1003480,-6,C
1003480,-7,0
1003480,-8,2
1003480,-9,C
1003480,-10,1
1003480,-11,X
1003480,-12,X
1003480,-13,X
1003480,-14,C
1003480,-15,C
1003480,-16,X
1003480,-17,1
1003480,-18,C
1003480,-19,4
1003480,-20,C
1003480,-21,C
1003480,-22,X
1003481,0,C
1003481,-1,1
1003481,-2,C
1003481,-3,X
1003481,-4,C
1003481,-5,C
1003481,-6,X
1003481,-7,X
1003481,-8,2
1003481,-9,C
1003481,-10,X
1003481,-11,C
1003481,-12,C
1003481,-13,0
1003481,-14,0
1003481,-15,C
1003481,-16,4
1003481,-17,X
1003481,-18,C
1003482,0,X
1003482,-1,2
1003482,-2,X
1003482,-3,C
1003482,-4,0
1003482,-5,0
1003482,-6,1
1003482,-7,1
1003482,-8,X
1003482,-9,C
1003482,-10,X
1003482,-11,X
1003482,-12,0
1003482,-13,C
1003482,-14,C
1003482,-15,C
1003482,-16,C
1003482,-17,C
1003482,-18,0
1003483,0,1
1003483,-1,C
1003483,-2,X
1003483,-3,C
1003483,-4,1
1003483,-5,0
1003483,-6,C
1003483,-7,0
1003483,-8,3
1003483,-9,X
1003483,-10,C
1003483,-11,C
1003483,-12,X
1003483,-13,X
1003483,-14,0
1003483,-15,X
1003483,-16,C
1003483,-17,C
1003483,-18,1
1003483,-19,X
1003483,-20,0
1003484,0,C
1003484,-1,C
1003484,-2,1
1003484,-3,C
1003484,-4,X
1003484,-5,1
1003484,-6,0
1003484,-7,X
1003484,-8,0
1003484,-9,0
1003484,-10,X
1003484,-11,3
1003484,-12,2
1003484,-13,0
1003484,-14,1
1003484,-15,1
1003484,-16,0
1003484,-17,0
1003484,-18,C
1003484,-19,X
1003484,-20,X
1003484,-21,X
1003485,0,C
1003485,-1,C
1003485,-2,C
1003485,-3,4
1003485,-4,0
1003485,-5,X
1003485,-6,1
1003485,-7,X
1003485,-8,0
1003485,-9,2
1003485,-10,C
1003485,-11,1
1003485,-12,C
1003485,-13,X
1003485,-14,X
1003485,-15,X
1003485,-16,X
1003485,-17,C
1003485,-18,0
1003485,-19,C
1003485,-20,X
1003485,-21,X
1003485,-22,X
1003486,0,X
1003486,-1,C
1003486,-2,0
1003486,-3,X
1003486,-4,C
1003486,-5,C
1003486,-6,X
1003486,-7,C
1003486,-8,C
1003486,-9,C
1003486,-10,C
1003486,-11,C
1003486,-12,X
1003486,-13,C
1003486,-14,4
1003486,-15,C
1003486,-16,C
1003486,-17,C
1003487,0,X
1003487,-1,C
1003487,-2,C
1003487,-3,2
1003487,-4,C
1003487,-5,C
1003487,-6,C
1003487,-7,C
1003487,-8,C
1003487,-9,C
1003487,-10,1
1003487,-11,X
1003487,-12,C
1003487,-13,C
1003487,-14,C
1003487,-15,C
1003488,0,4
1003488,-1,C
1003488,-2,C
1003489,0,C
1003489,-1,C
1003489,-2,0
1003489,-3,C
1003489,-4,X
1003489,-5,X
1003489,-6,C
1003489,-7,3
1003489,-8,X
1003490,0,4
1003490,-1,C
1003490,-2,1
1003490,-3,0
1003490,-4,C
1003490,-5,C
1003490,-6,C
1003490,-7,C
1003490,-8,C
1003490,-9,0
1003491,0,0
1003491,-1,X
1003491,-2,1
1003491,-3,1
1003491,-4,4
1003491,-5,C
1003491,-6,X
1003491,-7,C
1003491,-8,1
1003491,-9,0
1003491,-10,0
1003492,0,C
1003492,-1,C
1003492,-2,0
1003493,0,C
1003493,-1,C
1003493,-2,C
1003493,-3,C
1003493,-4,1
1003493,-5,X
1003493,-6,0
1003493,-7,C
1003493,-8,0
1003493,-9,X
1003493,-10,0
1003493,-11,X
1003493,-12,C
1003493,-13,2
1003493,-14,X
1003493,-15,X
1003494,0,0
1003494,-1,0
1003494,-2,0
1003494,-3,5
1003494,-4,X
1003494,-5,C
1003494,-6,X
1003494,-7,X
1003494,-8,X
1003494,-9,C
1003494,-10,C
1003494,-11,C
1003494,-12,0
1003494,-13,C
1003494,-14,C
1003494,-15,X
1003494,-16,C
1003495,0,2
1003495,-1,0
1003495,-2,C
1003496,0,C
1003496,-1,4
1003496,-2,0
1003496,-3,X
1003496,-4,0
1003496,-5,0
1003496,-6,0
1003496,-7,1
1003496,-8,X
1003496,-9,C
1003496,-10,X
1003496,-11,X
1003496,-12,C
1003497,0,3
1003497,-1,C
1003497,-2,C
1003497,-3,1
1003497,-4,X
1003497,-5,C
1003497,-6,1
1003497,-7,X
1003497,-8,C
1003497,-9,C
1003497,-10,X
1003498,0,X
1003498,-1,C
1003498,-2,0
1003498,-3,C
1003498,-4,0
1003498,-5,0
1003498,-6,X
1003498,-7,0
1003498,-8,0
1003498,-9,X
1003498,-10,C
1003498,-11,C
1003498,-12,5
1003498,-13,1
1003498,-14,X
1003499,0,C
1003499,-1,C
1003499,-2,C
1003499,-3,C
1003499,-4,C
1003499,-5,X
1003499,-6,C
1003499,-7,C
1003499,-8,1
1003499,-9,C
1003499,-10,C
1003499,-11,C
1003499,-12,0
1003499,-13,4
1003499,-14,C
1003499,-15,X
1003499,-16,C
1003499,-17,2
1003499,-18,X
1003499,-19,C
1003499,-20,X
1003499,-21,X
1003499,-22,C
1003500,0,X
1003500,-1,C
1003500,-2,C
1003500,-3,4
1003500,-4,X
1003500,-5,1
1003500,-6,X
1003500,-7,X
1003500,-8,X
1003500,-9,3
1003500,-10,C
1003500,-11,C
1003500,-12,X
1003500,-13,C
1003500,-14,C
1003500,-15,3
1003500,-16,2
1003500,-17,C
1003500,-18,5
1003500,-19,C
1003500,-20,C
1003501,0,C
1003501,-1,C
1003501,-2,C
1003501,-3,5
1003501,-4,C
1003501,-5,C
1003501,-6,X
1003502,0,C
1003502,-1,X
1003502,-2,C
1003502,-3,X
1003502,-4,C
1003502,-5,C
1003502,-6,X
1003502,-7,0
1003502,-8,X
1003502,-9,0
1003502,-10,C
1003502,-11,X
1003502,-12,X
1003502,-13,C
1003502,-14,0
1003502,-15,X
1003502,-16,C
1003502,-17,0
1003502,-18,C
1003502,-19,0
1003502,-20,0
1003502,-21,X
1003502,-22,X
1003503,0,2
1003503,-1,0
1003503,-2,1
1003503,-3,0
1003503,-4,X
1003503,-5,X
1003503,-6,C
1003503,-7,0
1003503,-8,C
1003503,-9,X
1003503,-10,X
1003503,-11,X
1003503,-12,X
1003503,-13,0
1003503,-14,C
1003503,-15,3
1003503,-16,X
1003503,-17,0
1003503,-18,X
1003503,-19,0
1003503,-20,C
1003503,-21,C
1003504,0,X
1003504,-1,0
1003504,-2,C
1003504,-3,0
1003504,-4,0
1003504,-5,3
1003504,-6,C
1003504,-7,C
1003504,-8,5
1003504,-9,X
1003504,-10,C
1003504,-11,0
1003505,0,C
1003505,-1,C
1003505,-2,C
1003505,-3,X
1003505,-4,C
1003505,-5,C
1003505,-6,0
1003505,-7,C
1003505,-8,1
1003505,-9,1
1003505,-10,C
1003505,-11,0
1003505,-12,0
1003505,-13,C
1003505,-14,4
1003505,-15,1
1003505,-16,X
1003505,-17,0
1003505,-18,5
1003505,-19,2
1003505,-20,C
1003506,0,X
1003506,-1,C
1003506,-2,C
1003506,-3,X
1003506,-4,C
1003506,-5,X
1003506,-6,0
1003506,-7,C
1003506,-8,X
1003506,-9,X
1003506,-10,C
1003506,-11,0
1003507,0,X
1003507,-1,1
1003507,-2,X
1003507,-3,0
1003507,-4,X
1003507,-5,X
1003507,-6,X
1003507,-7,C
1003507,-8,X
1003507,-9,X
1003508,0,X
1003508,-1,X
1003508,-2,0
1003508,-3,1
1003508,-4,X
1003508,-5,X
1003508,-6,0
1003508,-7,C
1003508,-8,X
1003508,-9,C
1003508,-10,3
1003508,-11,X
1003508,-12,1
1003508,-13,C
1003508,-14,X
1003508,-15,C
1003508,-16,0
1003508,-17,X
1003509,0,C
1003509,-1,X
1003509,-2,X
1003509,-3,C
1003509,-4,1
1003509,-5,C
1003510,0,C
1003510,-1,0
1003510,-2,X
1003510,-3,C
1003510,-4,X
1003510,-5,C
1003510,-6,C
1003510,-7,X
1003510,-8,X
1003511,0,C
1003511,-1,X
1003511,-2,X
1003511,-3,0
1003511,-4,0
1003511,-5,4
1003512,0,C
1003512,-1,X
1003512,-2,C
1003512,-3,C
1003512,-4,C
1003513,0,1
1003513,-1,C
1003513,-2,C
1003513,-3,C
1003513,-4,0
1003513,-5,C
1003513,-6,1
1003513,-7,X
1003513,-8,C
1003514,0,0
1003514,-1,1
1003514,-2,2
1003514,-3,0
1003514,-4,C
1003514,-5,1
1003514,-6,C
1003514,-7,C
1003514,-8,X
1003514,-9,C
1003514,-10,C
1003514,-11,5
1003514,-12,0
1003514,-13,0
1003514,-14,1
1003514,-15,C
1003514,-16,X
1003514,-17,1
1003514,-18,0
1003514,-19,C
1003514,-20,3
1003514,-21,1
1003514,-22,X
1003514,-23,2
1003515,0,C
1003515,-1,C
1003515,-2,X
1003515,-3,0
1003515,-4,X
1003515,-5,C
1003515,-6,0
1003515,-7,0
1003515,-8,2
1003515,-9,0
1003515,-10,C
1003515,-11,X
1003515,-12,0
1003515,-13,3
1003515,-14,C
1003516,0,X
1003516,-1,C
1003516,-2,C
1003516,-3,X
1003516,-4,0
1003516,-5,X
1003516,-6,X
1003516,-7,1
1003516,-8,2
1003516,-9,1
1003516,-10,2
1003516,-11,C
1003517,0,C
1003517,-1,C
1003517,-2,X
1003517,-3,C
1003517,-4,C
1003517,-5,C
1003517,-6,X
1003517,-7,0
1003517,-8,X
1003517,-9,C
1003517,-10,X
1003517,-11,X
1003517,-12,C
1003517,-13,X
1003517,-14,C
1003517,-15,5
1003517,-16,0
1003517,-17,1
1003517,-18,C
1003517,-19,C
1003517,-20,C
1003517,-21,X
1003518,0,1
1003518,-1,X
1003518,-2,X
1003518,-3,0
1003518,-4,X
1003518,-5,C
1003518,-6,X
1003518,-7,C
1003519,0,C
1003519,-1,C
1003519,-2,C
1003519,-3,C
1003519,-4,0
1003519,-5,X
1003519,-6,C
1003519,-7,C
1003520,0,X
1003520,-1,X
1003520,-2,X
1003520,-3,X
1003520,-4,C
1003520,-5,C
1003520,-6,C
1003520,-7,C
1003520,-8,0
1003520,-9,1
1003520,-10,C
1003521,0,0
1003521,-1,0
1003521,-2,X
1003521,-3,X
1003521,-4,X
1003521,-5,1
1003521,-6,X
1003521,-7,0
1003521,-8,C
1003521,-9,X
1003521,-10,X
1003521,-11,5
1003521,-12,C
1003521,-13,C
1003521,-14,2
1003521,-15,X
1003521,-16,C
1003521,-17,C
1003521,-18,4
1003521,-19,X
1003522,0,C
1003522,-1,C
1003522,-2,X
1003522,-3,0
1003522,-4,X
1003522,-5,X
1003522,-6,C
1003522,-7,0
1003522,-8,X
1003522,-9,4
1003522,-10,C
1003522,-11,0
1003522,-12,C
1003522,-13,0
1003522,-14,C
1003522,-15,C
1003522,-16,X
1003523,0,2
1003523,-1,C
1003523,-2,4
1003523,-3,C
1003523,-4,0
1003523,-5,0
1003523,-6,1
1003524,0,0
1003524,-1,C
1003524,-2,2
1003524,-3,0
1003525,0,C
1003525,-1,C
1003525,-2,C
1003525,-3,C
1003525,-4,C
1003526,0,X
1003526,-1,C
1003526,-2,0
1003526,-3,1
1003526,-4,1
1003526,-5,X
1003526,-6,C
1003526,-7,1
1003526,-8,0
1003526,-9,0
1003526,-10,3
1003526,-11,C
1003526,-12,0
1003526,-13,X
1003526,-14,2
1003526,-15,C
1003526,-16,X
1003526,-17,0
1003526,-18,C
1003526,-19,0
1003526,-20,0
1003526,-21,1
1003527,0,C
